Country,Year,Month,Calendar Day,"Actual Cash Balance With Reserve Bank Of India (Rbi) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Cash Balance As Percent Of Average Daily Cash Reserve Requirement (UOM:%(Percentage)), Scaling Factor:1","Average Daily Cash Reserve Requirement (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-15,424524.0,100.808081287801,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-14,421894.0,100.183557694819,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-13,421952.0,100.197330458467,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-12,422778.0,100.393473609723,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-11,424555.0,100.815442592509,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-10,423810.0,100.638533818071,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-09,424130.0,100.714521479575,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-08,421960.0,100.199230150004,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-07,407444.0,96.7522398550535,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-06,407346.0,96.7289686337181,421121.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-05,445527.0,105.59463597537,421922.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-04,420308.0,99.6174648394727,421922.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-03,422186.0,100.062570806926,421922.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-02,419216.0,99.3586492290044,421922.0
India,"Calendar Year (Jan - Dec), 2020","June, 2020",2020-06-01,421691.0,99.9452505439394,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-31,415660.0,98.5158394205564,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-30,415642.0,98.5115732291751,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-29,435222.0,103.15224140955,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-28,416489.0,98.7123212347306,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-27,412640.0,97.8000673110196,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-26,414058.0,98.1361483876167,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-25,429104.0,101.702210361157,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-24,431457.0,102.259896378952,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-23,431478.0,102.26487360223,421922.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-22,433987.0,103.766799846019,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-21,430808.0,103.006697223796,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-20,428559.0,102.468958690491,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-19,421098.0,100.685024854567,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-18,419201.0,100.23144993341,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-17,413329.0,98.8274478580122,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-16,413358.0,98.8343817919676,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-15,432978.0,103.525546764603,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-14,413067.0,98.764803351242,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-13,413020.0,98.7535655962107,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-12,409091.0,97.8141370958294,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-11,410558.0,98.164898513508,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-10,421034.0,100.669722379631,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-09,421057.0,100.675221706561,418233.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-08,423722.0,101.204502733598,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-07,414546.0,99.0128475514654,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-06,435903.0,104.113891549373,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-05,406435.0,97.0755638567972,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-04,409252.0,97.7483943546249,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-03,418061.0,99.8523928833307,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-02,422382.0,100.884448467681,418679.0
India,"Calendar Year (Jan - Dec), 2020","May, 2020",2020-05-01,451948.0,107.946183114032,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-30,448130.0,107.034267302635,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-29,416629.0,99.5103647424399,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-28,405030.0,96.7399845705182,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-27,413158.0,98.6813286551272,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-26,416283.0,99.4277238648225,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-25,416294.0,99.4303511759606,418679.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-24,423731.0,101.768876421226,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-23,419054.0,100.645585854753,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-22,423409.0,101.691540615708,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-21,420658.0,101.030823842485,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-20,417133.0,100.184212928049,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-19,426776.0,102.500204147313,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-18,426798.0,102.505487960112,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-17,437225.0,105.009775053679,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-16,411991.0,98.9492417728633,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-15,410795.0,98.6619944952278,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-14,416539.0,100.041549982467,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-13,416448.0,100.019694211343,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-12,401602.0,96.4540812650409,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-11,401616.0,96.4574436913677,416366.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-10,401621.0,97.5326690643813,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-09,407436.0,98.9448274689701,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-08,401754.0,97.5649677862748,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-07,393408.0,95.5381622755785,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-06,388552.0,94.3588946551686,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-05,404636.0,98.2648543764768,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-04,404636.0,98.2648543764768,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-03,442067.0,107.354880385448,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-02,405305.0,98.4273193760761,411781.0
India,"Calendar Year (Jan - Dec), 2020","April, 2020",2020-04-01,469073.0,113.913220862546,411781.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-31,505131.0,122.669817208662,411781.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-30,397493.0,96.5301944480197,411781.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-29,439214.0,106.662036373704,411781.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-28,439226.0,106.6649505441,411781.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-27,536186.0,98.3023067361389,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-26,540542.0,99.1009192477349,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-25,546131.0,100.125585300836,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-24,574956.0,105.410251427272,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-23,547254.0,100.331471859726,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-22,546229.0,100.143552248985,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-21,555349.0,101.815578444062,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-20,591163.0,108.381581311441,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-19,547463.0,100.369789126696,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-18,552515.0,101.29600363739,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-17,554795.0,101.71401018616,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-16,557748.0,102.255402001298,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-15,551020.0,101.021916010017,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-14,551020.0,101.021916010017,545446.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-13,551020.0,101.962569437505,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-12,531435.0,98.3384960419234,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-11,530061.0,98.0842465221108,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-10,544503.0,100.756642129923,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-09,555512.0,102.79378402484,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-08,541954.0,100.284966710707,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-07,542842.0,100.44928517766,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-06,570208.0,105.513180635587,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-05,537254.0,99.4152631130948,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-04,534450.0,98.8964016476257,540414.0
India,"Calendar Year (Jan - Dec), 2020","March, 2020",2020-03-03,536355.0,99.2489091696366,540414.0
